id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,price,latitude,longitude
2746,Hoel Motel Penn Mass,2.5,Average,"['Free parking', 'Room service', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Casino and Gambling', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",303 Boul Ste-Madeleine Trois-Rivieres Quebec,Canada,55.0,52.4760892,-71.8258668
2750,The Driftwood Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",5454 Trail Avenue Sechelt British Columbia,Canada,149.0,49.4706538,-123.7588709
2751,Royal Reach Motel,2.5,Average,"['Free High Speed Internet (WiFi)', 'Free parking', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",5758 Wharf Road Sechelt British Columbia,Canada,108.0,49.480024,-123.7566548
2752,Cozy Court Motel,2.5,Average,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",5528 Inlet Ave Sechelt British Columbia,Canada,109.0,49.473233,-123.7561949
2753,At The Shore B&B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Room service', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",6394 Gale Ave N Sechelt British Columbia,Canada,189.0,49.5053355,-123.7820361
2758,Davis Brook Retreat,5.0,Excellent,"['Pool', 'Free High Speed Internet (WiFi)', 'Free parking', 'Non-smoking hotel', 'Public Wifi', 'Non-smoking rooms', 'Suites']",7079 Sechelt Inlet Rd Sechelt British Columbia,Canada,113.0,49.5429776688867,-123.758344066848
2760,Tuckers Inn B&B and Spa,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Children Activities (Kid / Family Friendly)', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",6966 Sunshine Coast Hwy Sechelt British Columbia,Canada,145.0,49.5077713941645,-123.897564728108
2792,Rum Runner Inn,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",66 Montague Street Lunenburg Nova Scotia,Canada,99.0,44.3765249307692,-64.3120077384615
2795,Homeport Motel,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",167 Victoria Road Lunenburg Nova Scotia,Canada,105.0,45.1960403,-63.1653789
2800,Atlantic Sojourn Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",56 Victoria Road Lunenburg Nova Scotia,Canada,125.0,45.1960403,-63.1653789
2808,Salt Shaker Deli & Inn,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Restaurant', 'Non-smoking hotel', 'Public Wifi', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",126 Montague St. Lunenburg Nova Scotia,Canada,109.0,44.3762429833333,-64.3094862
2809,Arbor View Inn,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Kitchenette', 'Non-smoking rooms']",216 Dufferin Street Lunenburg Nova Scotia,Canada,149.0,44.38275596,-64.32521914
2812,Wheelhouse Motel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",31 Knickle Road Lunenburg Nova Scotia,Canada,85.0,44.374206476127,-64.3203408114277
2863,Holiday Inn Hotel & Suites Red Deer South,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",33 Petrolia Dr Red Deer Alberta,Canada,94.0,52.2137161,-113.811868226203
2870,Microtel Inn & Suites by Wyndham Red Deer,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",126 Leva Ave Red Deer Alberta,Canada,110.0,52.2053399,-113.817975425
2871,TownePlace Suites Red Deer,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",6822 66 St Red Deer Alberta,Canada,116.0,52.28596,-113.853014
2873,Econo Lodge Inn & Suites City Centre,3.5,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Tennis Court', 'Air conditioning', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",4124 50 Ave Red Deer Alberta,Canada,62.0,52.261031,-113.814296
2876,Motel 6 Red Deer,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Smoking rooms available']",5001 19 St Red Deer Alberta,Canada,89.0,52.234377,-113.8214573
2877,Days Inn by Wyndham Red Deer,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",1000-5001 19 St Red Deer Alberta,Canada,101.0,55.001251,-115.002136
2882,Sandman Hotel Red Deer,3.0,Average,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",2818 50 Ave Red Deer Alberta,Canada,105.0,52.2469629,-113.816186123755
2884,Quality Inn & Conference Centre,4.0,Very good,"['Free parking', 'Restaurant', 'Pool', 'Room service', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",7150 50 Ave Red Deer Alberta,Canada,104.0,52.2506725,-113.8141185
2885,Howard Johnson by Wyndham Red Deer,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Non-smoking rooms']",71 Gasoline Alley E Red Deer Alberta,Canada,63.0,52.2188167,-113.8126909
2886,South Hill Motor Inn,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Air conditioning', 'Microwave', 'Refrigerator in room']",73 Gasoline Alley E Red Deer Alberta,Canada,71.0,52.21935255,-113.812481436645
2891,Travelodge Red Deer,2.5,Average,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Pool', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",2807 50 Ave Red Deer Alberta,Canada,93.0,52.2506725,-113.8141185
2903,Holiday Inn Express & Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",665 Prospect Street Fredericton New Brunswick,Canada,133.0,45.94951715,-66.6845695074934
2915,Crowne Plaza Lord Beaverbrook Hotel,4.0,Very good,"['Pool', 'Room service', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",659 Queen St Fredericton New Brunswick,Canada,181.0,45.9609765,-66.6383805
2939,Chalets du Bout du Monde,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",1141 Route Haldimand Gaspe Quebec,Canada,246.0,52.4760892,-71.8258668
2964,Auberge De Douglastown,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Meeting rooms', 'Non-smoking hotel', 'Family Rooms']",28 Avenue St-Patrick Gaspe Quebec,Canada,70.0,48.7628823,-64.3760203
3022,The Old Courthouse Inn,4.5,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",6243 Walnut St Powell River British Columbia,Canada,119.0,49.8744273,-124.5522755
3023,Town Centre Hotel,3.5,Very good,"['Restaurant', 'Free parking', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",4660 Joyce Ave Powell River British Columbia,Canada,149.0,49.8489957,-124.5226255
3024,Westview Centre Motel,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",4534 Marine Ave Powell River British Columbia,Canada,78.0,49.8313649,-124.5271583
3041,Seaside Villa Motel & RV Park,2.5,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Dry Cleaning', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available']",7274 Highway 101 Powell River British Columbia,Canada,75.0,49.9064765,-124.6217136
3063,A View of the Lake B & B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",1877 Horizon Dr West Kelowna British Columbia,Canada,154.0,49.8827872234454,-119.55040007673
3064,A View to Remember B&B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Concierge', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1090 Trevor Dr West Kelowna British Columbia,Canada,149.0,49.8560146,-119.5613337
3066,Chez Nicole Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Non-smoking rooms']",1194 Pettman Rd West Kelowna British Columbia,Canada,133.0,49.9010623916976,-119.549251420593
3067,Alexandria House Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",2462 Alexandria Way West Kelowna British Columbia,Canada,185.0,49.8548123721404,-119.619344787955
3097,Coast Oliver Hotel,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Hot Tub', 'Indoor pool', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms']",6273 Station Street Oliver British Columbia,Canada,110.0,49.1849088,-119.5492993
3098,Mount View Motel,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",5856 Main St Oliver British Columbia,Canada,69.0,49.1799019,-119.5512481
3100,Cactus Tree Inn,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Non-smoking hotel', 'Outdoor pool', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5887 97th Street Oliver British Columbia,Canada,89.0,49.166322,-119.5618977
3171,Quarterdeck Inn & Marina Resort,4.0,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Bar/Lounge', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Meeting rooms', 'Multilingual Staff', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",6555 Hardy Bay Rd Port Hardy British Columbia,Canada,129.0,50.7126587,-127.4914469
3184,Providence Place,2.5,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Airport transportation', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",7050 Rupert Street Port Hardy British ,Canada,85.0,50.7203361,-127.4959813
3185,Pioneer Inn,2.5,Average,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Babysitting', 'Children Activities (Kid / Family Friendly)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",8405 Byng Road Port Hardy British Columbia,Canada,85.0,50.6893475,-127.4531093
3187,North Shore Inn,2.5,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",7370 Market Street Port Hardy British Columbia BC,Canada,86.0,50.7220043,-127.4922459
3228,Hilton Vancouver Metrotown,4.0,Very good,"['Pool', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Free Internet', 'Babysitting', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Paid Internet', 'Paid Wifi', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",6083 McKay Ave Burnaby British Columbia,Canada,241.0,49.2279337,-123.0044131
3230,Delta Hotels by Marriott Burnaby Conference Centre,4.5,Excellent,"['Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Room service', 'Free parking', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Casino and Gambling', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Wheelchair Access', 'Non-smoking rooms', 'Suites']",4331 Dominion St Burnaby British Columbia,Canada,288.0,49.2565552,-123.0069167
3232,Element Vancouver Metrotown,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Room service', 'Restaurant', 'Bar/Lounge', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5988 Willingdon Ave Burnaby British Columbia,Canada,280.0,49.2303683,-123.0041598
3240,The New 401 Hotel,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Concierge', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available']",2950 Boundary Rd Burnaby British Columbia,Canada,89.0,49.25770475,-123.023079756624
3306,Motel de L'Anse a L'Eau,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Non-smoking rooms']",173 rue des Pionniers Tadoussac Quebec,Canada,84.0,48.1438191,-69.7211974
3333,Pinnacle Hotel At The Pier,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Room service', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",138 Victory Ship Way North Vancouver British Columbia,Canada,188.0,55.001251,-125.002441
3335,SureStay Hotel by Best Western North Vancouver,4.0,Very good,"['Free parking', 'Pool', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Self-Serve Laundry', 'Air conditioning', 'Non-smoking rooms', 'Suites']",1634 Capilano Rd North Vancouver British Columbia,Canada,81.0,49.3444156,-123.1114076
3339,Riverfront Bed and Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1327 Riverside Drive North Vancouver British Columbia,Canada,120.0,49.3270114,-123.0093477
3370,Telegraph House Hotel,4.0,Very good,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Accessible rooms', 'Non-smoking rooms']",479 Chebucto Street Baddeck Nova Scotia,Canada,125.0,46.1000526035464,-60.7522092961995
3371,Trailsman Motel,3.5,Very good,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Restaurant', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",10003 Highway 105 Baddeck Nova Scotia,Canada,109.0,46.0899187,-60.7752951
3373,Broadwater Inn,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",975 Bay Rd. Baddeck Nova Scotia,Canada,130.0,45.1960403,-63.1653789
3398,Auberge Jeunesse a LouLou,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Non-smoking hotel', 'Shuttle Bus Service', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",3365 des Eglises Levis Quebec,Canada,50.0,52.4760892,-71.8258668
3399,Four Points by Sheraton Levis Convention Centre,4.0,Very good,"['Restaurant', 'Room service', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Pool', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",5800 Rue J.B. Michaud Levis Quebec,Canada,125.0,46.7916051,-71.1615606
3434,Podollan Inn & Spa,4.5,Excellent,"['Free parking', 'Restaurant', 'Room service', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",10612 99 Ave Grande Prairie Alberta,Canada,139.0,55.1696611725865,-118.817352687477
3436,Best Western Grande Prairie Hotel & Suites,4.0,Very good,"['Free parking', 'Pool', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",10745 117th Avenue Grande Prairie Alberta,Canada,132.0,55.001251,-115.002136
3440,Stanford Inn & Suites,4.0,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",11401 100 Ave Grande Prairie Alberta,Canada,119.0,55.1702221774466,-118.839855896453
